Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016]
Latin America & the Caribbean (IDA & IBRD countries),TLA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Latvia,LVA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Latvia,LVA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Latvia,LVA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.9,..
Latvia,LVA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,7.9,..
Latvia,LVA,Number of infant deaths,SH.DTH.IMRT,109,..
Latvia,LVA,Number of neonatal deaths,SH.DTH.NMRT,82,..
Latvia,LVA,Number of under-five deaths,SH.DTH.MORT,129,..
Latvia,LVA,"Population, total",SP.POP.TOTL,1978440,1968000
Latvia,LVA,Rural population,SP.RUR.TOTL,645328,642000
Latvia,LVA,Urban population,SP.URB.TOTL,1333112,1326000
Latvia,LVA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Least developed countries: UN classification,LDC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Least developed countries: UN classification,LDC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Least developed countries: UN classification,LDC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.3884512015294,..
Least developed countries: UN classification,LDC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,73.1110120787921,..
Least developed countries: UN classification,LDC,Number of infant deaths,SH.DTH.IMRT,..,..
Least developed countries: UN classification,LDC,Number of neonatal deaths,SH.DTH.NMRT,..,..
Least developed countries: UN classification,LDC,Number of under-five deaths,SH.DTH.MORT,..,..
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,954218054,976832000
Least developed countries: UN classification,LDC,Rural population,SP.RUR.TOTL,653284404,663667000
Least developed countries: UN classification,LDC,Urban population,SP.URB.TOTL,300933650,313168000
Least developed countries: UN classification,LDC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Lebanon,LBN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Lebanon,LBN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Lebanon,LBN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.1,..
Lebanon,LBN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,8.3,..
Lebanon,LBN,Number of infant deaths,SH.DTH.IMRT,726,..
Lebanon,LBN,Number of neonatal deaths,SH.DTH.NMRT,491,..
Lebanon,LBN,Number of under-five deaths,SH.DTH.MORT,835,..
Lebanon,LBN,"Population, total",SP.POP.TOTL,5850743,5988000
Lebanon,LBN,Rural population,SP.RUR.TOTL,714259,724000
Lebanon,LBN,Urban population,SP.URB.TOTL,5136484,5264000
Lebanon,LBN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Lesotho,LSO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Lesotho,LSO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Lesotho,LSO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,69.2,..
Lesotho,LSO,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,90.2,..
Lesotho,LSO,Number of infant deaths,SH.DTH.IMRT,4317,..
Lesotho,LSO,Number of neonatal deaths,SH.DTH.NMRT,2045,..
Lesotho,LSO,Number of under-five deaths,SH.DTH.MORT,5570,..
Lesotho,LSO,"Population, total",SP.POP.TOTL,2135022,2160000
Lesotho,LSO,Rural population,SP.RUR.TOTL,1551905,1559000
Lesotho,LSO,Urban population,SP.URB.TOTL,583117,601000
Lesotho,LSO,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Liberia,LBR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Liberia,LBR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Liberia,LBR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.8,..
Liberia,LBR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,69.9,..
Liberia,LBR,Number of infant deaths,SH.DTH.IMRT,7974,..
Liberia,LBR,Number of neonatal deaths,SH.DTH.NMRT,3644,..
Liberia,LBR,Number of under-five deaths,SH.DTH.MORT,10509,..
Liberia,LBR,"Population, total",SP.POP.TOTL,4503438,4615000
Liberia,LBR,Rural population,SP.RUR.TOTL,2265184,2303000
Liberia,LBR,Urban population,SP.URB.TOTL,2238254,2312000
Liberia,LBR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Libya,LBY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Libya,LBY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Libya,LBY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.4,..
Libya,LBY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,13.4,..
Libya,LBY,Number of infant deaths,SH.DTH.IMRT,1418,..
Libya,LBY,Number of neonatal deaths,SH.DTH.NMRT,894,..
Libya,LBY,Number of under-five deaths,SH.DTH.MORT,1684,..
Libya,LBY,"Population, total",SP.POP.TOTL,6278438,6330000
Libya,LBY,Rural population,SP.RUR.TOTL,1346474,1345000
Libya,LBY,Urban population,SP.URB.TOTL,4931964,4985000
Libya,LBY,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Liechtenstein,LIE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Liechtenstein,LIE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Liechtenstein,LIE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
Liechtenstein,LIE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Liechtenstein,LIE,Number of infant deaths,SH.DTH.IMRT,..,..
Liechtenstein,LIE,Number of neonatal deaths,SH.DTH.NMRT,..,..
Liechtenstein,LIE,Number of under-five deaths,SH.DTH.MORT,..,..
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,37531,38000
Liechtenstein,LIE,Rural population,SP.RUR.TOTL,32168,32000
Liechtenstein,LIE,Urban population,SP.URB.TOTL,5363,5000
Liechtenstein,LIE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Lithuania,LTU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Lithuania,LTU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Lithuania,LTU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.3,..
Lithuania,LTU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,5.2,..
Lithuania,LTU,Number of infant deaths,SH.DTH.IMRT,107,..
Lithuania,LTU,Number of neonatal deaths,SH.DTH.NMRT,81,..
Lithuania,LTU,Number of under-five deaths,SH.DTH.MORT,164,..
Lithuania,LTU,"Population, total",SP.POP.TOTL,2910199,2892000
Lithuania,LTU,Rural population,SP.RUR.TOTL,974684,968000
Lithuania,LTU,Urban population,SP.URB.TOTL,1935515,1923000
Lithuania,LTU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Low & middle income,LMY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Low & middle income,LMY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Low & middle income,LMY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.2,..
Low & middle income,LMY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,47.3,..
Low & middle income,LMY,Number of infant deaths,SH.DTH.IMRT,4359129,..
Low & middle income,LMY,Number of neonatal deaths,SH.DTH.NMRT,2624620,..
Low & middle income,LMY,Number of under-five deaths,SH.DTH.MORT,5836943,..
Low & middle income,LMY,"Population, total",SP.POP.TOTL,6159443196,6237361000
Low & middle income,LMY,Rural population,SP.RUR.TOTL,3158527239.37425,3165489000
Low & middle income,LMY,Urban population,SP.URB.TOTL,2999118806,3070014000
Low & middle income,LMY,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Low income,LIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Low income,LIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Low income,LIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,53.1,..
Low income,LIC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,76.1,..
Low income,LIC,Number of infant deaths,SH.DTH.IMRT,1172758,..
Low income,LIC,Number of neonatal deaths,SH.DTH.NMRT,596448,..
Low income,LIC,Number of under-five deaths,SH.DTH.MORT,1667189,..
Low income,LIC,"Population, total",SP.POP.TOTL,638286288,655524000
Low income,LIC,Rural population,SP.RUR.TOTL,442077074,451198000
Low income,LIC,Urban population,SP.URB.TOTL,196209214,204327000
Low income,LIC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Lower middle income,LMC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Lower middle income,LMC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Lower middle income,LMC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,40,..
Lower middle income,LMC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,52.8,..
Lower middle income,LMC,Number of infant deaths,SH.DTH.IMRT,2647042,..
Lower middle income,LMC,Number of neonatal deaths,SH.DTH.NMRT,1712578,..
Lower middle income,LMC,Number of under-five deaths,SH.DTH.MORT,3491635,..
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2927414098,2969696000
Lower middle income,LMC,Rural population,SP.RUR.TOTL,1785866460,1798076000
Lower middle income,LMC,Urban population,SP.URB.TOTL,1139750487,1169761000
Lower middle income,LMC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Luxembourg,LUX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Luxembourg,LUX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Luxembourg,LUX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.5,..
Luxembourg,LUX,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1.9,..
Luxembourg,LUX,Number of infant deaths,SH.DTH.IMRT,10,..
Luxembourg,LUX,Number of neonatal deaths,SH.DTH.NMRT,6,..
Luxembourg,LUX,Number of under-five deaths,SH.DTH.MORT,13,..
Luxembourg,LUX,"Population, total",SP.POP.TOTL,569676,577000
Luxembourg,LUX,Rural population,SP.RUR.TOTL,56056,55000
Luxembourg,LUX,Urban population,SP.URB.TOTL,513620,522000
Luxembourg,LUX,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
"Macao SAR, China",MAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
"Macao SAR, China",MAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
"Macao SAR, China",MAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
"Macao SAR, China",MAC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
"Macao SAR, China",MAC,Number of infant deaths,SH.DTH.IMRT,..,..
"Macao SAR, China",MAC,Number of neonatal deaths,SH.DTH.NMRT,..,..
"Macao SAR, China",MAC,Number of under-five deaths,SH.DTH.MORT,..,..
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,587606,597000
"Macao SAR, China",MAC,Rural population,SP.RUR.TOTL,0,0
"Macao SAR, China",MAC,Urban population,SP.URB.TOTL,587606,597000
"Macao SAR, China",MAC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
"Macedonia, FYR",MKD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
"Macedonia, FYR",MKD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
"Macedonia, FYR",MKD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.8,..
"Macedonia, FYR",MKD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,5.5,..
"Macedonia, FYR",MKD,Number of infant deaths,SH.DTH.IMRT,119,..
"Macedonia, FYR",MKD,Number of neonatal deaths,SH.DTH.NMRT,87,..
"Macedonia, FYR",MKD,Number of under-five deaths,SH.DTH.MORT,135,..
"Macedonia, FYR",MKD,"Population, total",SP.POP.TOTL,2078453,2081000
"Macedonia, FYR",MKD,Rural population,SP.RUR.TOTL,891573,891000
"Macedonia, FYR",MKD,Urban population,SP.URB.TOTL,1186880,1190000
"Macedonia, FYR",MKD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Madagascar,MDG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Madagascar,MDG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Madagascar,MDG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.9,..
Madagascar,MDG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,49.6,..
Madagascar,MDG,Number of infant deaths,SH.DTH.IMRT,29429,..
Madagascar,MDG,Number of neonatal deaths,SH.DTH.NMRT,16189,..
Madagascar,MDG,Number of under-five deaths,SH.DTH.MORT,40075,..
Madagascar,MDG,"Population, total",SP.POP.TOTL,24235390,24916000
Madagascar,MDG,Rural population,SP.RUR.TOTL,15727556,16011000
Madagascar,MDG,Urban population,SP.URB.TOTL,8507834,8905000
Madagascar,MDG,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Malawi,MWI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Malawi,MWI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Malawi,MWI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,43.4,..
Malawi,MWI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,64,..
Malawi,MWI,Number of infant deaths,SH.DTH.IMRT,27260,..
Malawi,MWI,Number of neonatal deaths,SH.DTH.NMRT,13720,..
Malawi,MWI,Number of under-five deaths,SH.DTH.MORT,40048,..
Malawi,MWI,"Population, total",SP.POP.TOTL,17215232,17750000
Malawi,MWI,Rural population,SP.RUR.TOTL,14413969,14829000
Malawi,MWI,Urban population,SP.URB.TOTL,2801263,2921000
Malawi,MWI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Malaysia,MYS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Malaysia,MYS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Malaysia,MYS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6,..
Malaysia,MYS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,7,..
Malaysia,MYS,Number of infant deaths,SH.DTH.IMRT,3308,..
Malaysia,MYS,Number of neonatal deaths,SH.DTH.NMRT,2149,..
Malaysia,MYS,Number of under-five deaths,SH.DTH.MORT,3793,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,30331007,30752000
Malaysia,MYS,Rural population,SP.RUR.TOTL,7672228,7574000
Malaysia,MYS,Urban population,SP.URB.TOTL,22658779,23177000
Malaysia,MYS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Maldives,MDV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Maldives,MDV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Maldives,MDV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.4,..
Maldives,MDV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,8.6,..
Maldives,MDV,Number of infant deaths,SH.DTH.IMRT,58,..
Maldives,MDV,Number of neonatal deaths,SH.DTH.NMRT,38,..
Maldives,MDV,Number of under-five deaths,SH.DTH.MORT,67,..
Maldives,MDV,"Population, total",SP.POP.TOTL,409163,416000
Maldives,MDV,Rural population,SP.RUR.TOTL,222847,222000
Maldives,MDV,Urban population,SP.URB.TOTL,186316,194000
Maldives,MDV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Mali,MLI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Mali,MLI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Mali,MLI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,74.5,..
Mali,MLI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,114.7,..
Mali,MLI,Number of infant deaths,SH.DTH.IMRT,53880,..
Mali,MLI,Number of neonatal deaths,SH.DTH.NMRT,27439,..
Mali,MLI,Number of under-five deaths,SH.DTH.MORT,82710,..
Mali,MLI,"Population, total",SP.POP.TOTL,17599694,18135000
Mali,MLI,Rural population,SP.RUR.TOTL,10574600,10757000
Mali,MLI,Urban population,SP.URB.TOTL,7025094,7378000
Mali,MLI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Malta,MLT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Malta,MLT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Malta,MLT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.1,..
Malta,MLT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6.4,..
Malta,MLT,Number of infant deaths,SH.DTH.IMRT,19,..
Malta,MLT,Number of neonatal deaths,SH.DTH.NMRT,16,..
Malta,MLT,Number of under-five deaths,SH.DTH.MORT,24,..
Malta,MLT,"Population, total",SP.POP.TOTL,431333,432000
Malta,MLT,Rural population,SP.RUR.TOTL,19811,19000
Malta,MLT,Urban population,SP.URB.TOTL,411522,413000
Malta,MLT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Marshall Islands,MHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Marshall Islands,MHL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Marshall Islands,MHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,29.6,..
Marshall Islands,MHL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,36,..
Marshall Islands,MHL,Number of infant deaths,SH.DTH.IMRT,40,..
Marshall Islands,MHL,Number of neonatal deaths,SH.DTH.NMRT,23,..
Marshall Islands,MHL,Number of under-five deaths,SH.DTH.MORT,49,..
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,52993,53000
Marshall Islands,MHL,Rural population,SP.RUR.TOTL,14476,14000
Marshall Islands,MHL,Urban population,SP.URB.TOTL,38517,39000
Marshall Islands,MHL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Mauritania,MRT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Mauritania,MRT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Mauritania,MRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,65.1,..
Mauritania,MRT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,84.7,..
Mauritania,MRT,Number of infant deaths,SH.DTH.IMRT,8523,..
Mauritania,MRT,Number of neonatal deaths,SH.DTH.NMRT,4695,..
Mauritania,MRT,Number of under-five deaths,SH.DTH.MORT,11050,..
Mauritania,MRT,"Population, total",SP.POP.TOTL,4067564,4166000
Mauritania,MRT,Rural population,SP.RUR.TOTL,1632761,1648000
Mauritania,MRT,Urban population,SP.URB.TOTL,2434803,2518000
Mauritania,MRT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Mauritius,MUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Mauritius,MUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Mauritius,MUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.8,..
Mauritius,MUS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,13.5,..
Mauritius,MUS,Number of infant deaths,SH.DTH.IMRT,167,..
Mauritius,MUS,Number of neonatal deaths,SH.DTH.NMRT,119,..
Mauritius,MUS,Number of under-five deaths,SH.DTH.MORT,192,..
Mauritius,MUS,"Population, total",SP.POP.TOTL,1262605,1267000
Mauritius,MUS,Rural population,SP.RUR.TOTL,761717,766000
Mauritius,MUS,Urban population,SP.URB.TOTL,500888,501000
Mauritius,MUS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Mexico,MEX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Mexico,MEX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Mexico,MEX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.3,..
Mexico,MEX,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,13.2,..
Mexico,MEX,Number of infant deaths,SH.DTH.IMRT,26820,..
Mexico,MEX,Number of neonatal deaths,SH.DTH.NMRT,16596,..
Mexico,MEX,Number of under-five deaths,SH.DTH.MORT,31278,..
Mexico,MEX,"Population, total",SP.POP.TOTL,127017224,128632000
Mexico,MEX,Rural population,SP.RUR.TOTL,26361155,26348000
Mexico,MEX,Urban population,SP.URB.TOTL,100656069,102284000
Mexico,MEX,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
"Micronesia, Fed. Sts.",FSM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
"Micronesia, Fed. Sts.",FSM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
"Micronesia, Fed. Sts.",FSM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.6,..
"Micronesia, Fed. Sts.",FSM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,34.7,..
"Micronesia, Fed. Sts.",FSM,Number of infant deaths,SH.DTH.IMRT,71,..
"Micronesia, Fed. Sts.",FSM,Number of neonatal deaths,SH.DTH.NMRT,46,..
"Micronesia, Fed. Sts.",FSM,Number of under-five deaths,SH.DTH.MORT,85,..
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,104460,105000
"Micronesia, Fed. Sts.",FSM,Rural population,SP.RUR.TOTL,81036,81000
"Micronesia, Fed. Sts.",FSM,Urban population,SP.URB.TOTL,23424,24000
"Micronesia, Fed. Sts.",FSM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Middle East & North Africa,MEA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Middle East & North Africa,MEA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Middle East & North Africa,MEA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.6592789037096,..
Middle East & North Africa,MEA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,23.3402683092553,..
Middle East & North Africa,MEA,Number of infant deaths,SH.DTH.IMRT,..,..
Middle East & North Africa,MEA,Number of neonatal deaths,SH.DTH.NMRT,..,..
Middle East & North Africa,MEA,Number of under-five deaths,SH.DTH.MORT,..,..
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,424065257,431666000
Middle East & North Africa,MEA,Rural population,SP.RUR.TOTL,151737842,153165000
Middle East & North Africa,MEA,Urban population,SP.URB.TOTL,272327415,278502000
Middle East & North Africa,MEA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Middle East & North Africa (excluding high income),MNA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Middle East & North Africa (excluding high income),MNA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Middle East & North Africa (excluding high income),MNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.8,..
Middle East & North Africa (excluding high income),MNA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,24.7,..
Middle East & North Africa (excluding high income),MNA,Number of infant deaths,SH.DTH.IMRT,189425,..
Middle East & North Africa (excluding high income),MNA,Number of neonatal deaths,SH.DTH.NMRT,127580,..
Middle East & North Africa (excluding high income),MNA,Number of under-five deaths,SH.DTH.MORT,223044,..
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,362560941,368945000
Middle East & North Africa (excluding high income),MNA,Rural population,SP.RUR.TOTL,143174401,144548000
Middle East & North Africa (excluding high income),MNA,Urban population,SP.URB.TOTL,219386540,224396000
Middle East & North Africa (excluding high income),MNA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.9517101681602,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,24.9045592304865,..
Middle East & North Africa (IDA & IBRD countries),TMN,Number of infant deaths,SH.DTH.IMRT,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Number of neonatal deaths,SH.DTH.NMRT,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Number of under-five deaths,SH.DTH.MORT,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,358138798,364403000
Middle East & North Africa (IDA & IBRD countries),TMN,Rural population,SP.RUR.TOTL,142080009,143434000
Middle East & North Africa (IDA & IBRD countries),TMN,Urban population,SP.URB.TOTL,216058789,220967000
Middle East & North Africa (IDA & IBRD countries),TMN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Middle income,MIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Middle income,MIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Middle income,MIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,31.2,..
Middle income,MIC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,40.9,..
Middle income,MIC,Number of infant deaths,SH.DTH.IMRT,3186371,..
Middle income,MIC,Number of neonatal deaths,SH.DTH.NMRT,2028172,..
Middle income,MIC,Number of under-five deaths,SH.DTH.MORT,4169754,..
Middle income,MIC,"Population, total",SP.POP.TOTL,5521156908,5581837000
Middle income,MIC,Rural population,SP.RUR.TOTL,2716450165.37425,2714291000
Middle income,MIC,Urban population,SP.URB.TOTL,2802909592,2865687000
Middle income,MIC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
